country_code,year,age,mxM,mxF,mxB
404,1991,74,0.07590179,0.0634506,0.06941469
404,1991,75,0.08209891,0.06882981,0.07521935
404,1991,76,0.08838915,0.07392793,0.08089304
404,1991,77,0.09507827,0.0793571,0.08690985
404,1991,78,0.10341103,0.08647866,0.09456844
404,1991,79,0.11107629,0.09250866,0.10131302
404,1991,80,0.12095183,0.10103793,0.11043045
404,1991,81,0.12958948,0.10775147,0.11800322
404,1991,82,0.14320455,0.12039363,0.13102846
404,1991,83,0.15569178,0.1316059,0.14279826
404,1991,84,0.17032185,0.14485073,0.1567176
404,1991,85,0.18351381,0.15741884,0.16955983
404,1991,86,0.198776,0.17103864,0.18378833
404,1991,87,0.21386893,0.18452252,0.19779145
404,1991,88,0.23043228,0.19981382,0.21343815
404,1991,89,0.24659772,0.21430283,0.22839897
404,1991,90,0.2665325,0.23486855,0.24838911
404,1991,91,0.28157601,0.24706089,0.26147723
404,1991,92,0.30355747,0.26857032,0.28285203
404,1991,93,0.32395597,0.28791967,0.30248314
404,1991,94,0.34587172,0.30929348,0.32416473
404,1991,95,0.36969545,0.3327051,0.34771174
404,1991,96,0.39156542,0.35431457,0.36903846
404,1991,97,0.41282888,0.37549715,0.38943765
404,1991,98,0.4333921,0.39616352,0.40859863
404,1991,99,0.45951531,0.42313187,0.43234426
404,1991,100,0.51381699,0.48200523,0.48816627
404,1992,0,0.07922596,0.06661096,0.07294357
404,1992,1,0.01752351,0.01640924,0.01696759
404,1992,2,0.01085899,0.01001247,0.01043635
404,1992,3,0.00736539,0.00672133,0.0070437
404,1992,4,0.00512796,0.00465094,0.00488968
404,1992,5,0.00381344,0.00345574,0.00363476
404,1992,6,0.00313688,0.00281689,0.00297701
404,1992,7,0.00265782,0.00238469,0.00252136
404,1992,8,0.00232105,0.00208575,0.00220352
404,1992,9,0.0020962,0.00189829,0.00199737
404,1992,10,0.00195737,0.00179707,0.00187733
404,1992,11,0.0018821,0.00175121,0.00181675
404,1992,12,0.001896,0.00177463,0.00183539
404,1992,13,0.00196933,0.00184981,0.00190965
404,1992,14,0.00211148,0.0019844,0.00204802
404,1992,15,0.00230359,0.00216308,0.00223342
404,1992,16,0.0025624,0.00236791,0.00246528
404,1992,17,0.00287725,0.0025743,0.00272593
404,1992,18,0.00319642,0.00280946,0.00300313
404,1992,19,0.00352595,0.00302562,0.00327603
404,1992,20,0.00386314,0.00325715,0.00356037
404,1992,21,0.00416822,0.00346994,0.00381919
404,1992,22,0.00443841,0.00370832,0.00407333
404,1992,23,0.00465532,0.00393499,0.00429497
404,1992,24,0.00484393,0.00416317,0.00450324
404,1992,25,0.00501289,0.00439761,0.00470487
404,1992,26,0.00517311,0.00462131,0.00489678
404,1992,27,0.00535391,0.0048344,0.00509365
404,1992,28,0.0055526,0.00505234,0.00530186
404,1992,29,0.00575462,0.00523808,0.00549562
404,1992,30,0.00604025,0.0054809,0.0057597
404,1992,31,0.00623358,0.00562935,0.0059304
404,1992,32,0.00658051,0.0059008,0.00623931
404,1992,33,0.00688595,0.00613205,0.00650734
404,1992,34,0.0072157,0.00638821,0.0067999
404,1992,35,0.00761359,0.00666397,0.00713604
404,1992,36,0.00797128,0.00692736,0.00744582
404,1992,37,0.00834206,0.00717628,0.00775457
404,1992,38,0.00875715,0.00749365,0.00811951
404,1992,39,0.00912969,0.00773592,0.00842534
404,1992,40,0.00964888,0.00808235,0.00885601
404,1992,41,0.00993172,0.00823855,0.00907325
404,1992,42,0.01049896,0.00859942,0.00957501
404,1992,43,0.0108882,0.00880854,0.00991154
404,1992,44,0.01140639,0.00909793,0.01031179
404,1992,45,0.01202413,0.00945453,0.01078014
404,1992,46,0.01252545,0.0097778,0.01115612
404,1992,47,0.01318751,0.0101692,0.01164011
404,1992,48,0.01398812,0.01072852,0.01227125
404,1992,49,0.01476705,0.01127374,0.01287581
404,1992,50,0.01580971,0.0120476,0.01371374
404,1992,51,0.01645006,0.01251083,0.01419803
404,1992,52,0.01755313,0.01335492,0.01510611
404,1992,53,0.01840272,0.01398169,0.01579261
404,1992,54,0.01938842,0.01475627,0.01663786
404,1992,55,0.02039939,0.01553571,0.01751376
404,1992,56,0.0215127,0.01643858,0.01851352
404,1992,57,0.02270739,0.01736977,0.01956739
404,1992,58,0.02431179,0.01867408,0.0210116
404,1992,59,0.02597823,0.02001113,0.0225069
404,1992,60,0.02834176,0.0219705,0.02466857
404,1992,61,0.03001157,0.02331667,0.02618436
404,1992,62,0.03268917,0.02558779,0.02865549
404,1992,63,0.03513834,0.02771884,0.03095504
404,1992,64,0.03781073,0.03010617,0.03351589
404,1992,65,0.04076908,0.03281409,0.03640282
404,1992,66,0.04302978,0.03482,0.03858008
404,1992,67,0.04586282,0.03728812,0.04123773
404,1992,68,0.04909351,0.04021835,0.04430588
404,1992,69,0.05240536,0.04309819,0.04738807
404,1992,70,0.05715272,0.04748859,0.05197035
404,1992,71,0.06040182,0.05013956,0.05492553
404,1992,72,0.06599849,0.05505356,0.06016574
404,1992,73,0.07087866,0.05919342,0.06466773
404,1992,74,0.07642598,0.0639535,0.0698367
404,1992,75,0.0824721,0.06917919,0.07550103
404,1992,76,0.08859657,0.07411476,0.08103503
404,1992,77,0.09511432,0.07935535,0.08688238
404,1992,78,0.1032559,0.08625335,0.09434811
404,1992,79,0.11072997,0.09204964,0.10088659
404,1992,80,0.1203922,0.10031429,0.10973156
404,1992,81,0.1290238,0.1070159,0.11727306
404,1992,82,0.14258404,0.11960708,0.13025659
404,1992,83,0.1550376,0.13078729,0.14194069
404,1992,84,0.16962055,0.1439913,0.15572744
404,1992,85,0.18279416,0.15653061,0.16857868
404,1992,86,0.1980377,0.17014221,0.18291067
404,1992,87,0.21311726,0.18359982,0.19692933
404,1992,88,0.22965569,0.19886045,0.21251485
404,1992,89,0.24582487,0.21334542,0.2274892
404,1992,90,0.26572982,0.23386216,0.24744334
404,1992,91,0.28083394,0.24607345,0.26051879
404,1992,92,0.30281921,0.26756966,0.28183381
404,1992,93,0.32326259,0.28693888,0.30123175
404,1992,94,0.34523712,0.30834713,0.32259002
404,1992,95,0.36909731,0.33181876,0.34606787
404,1992,96,0.39109537,0.35352588,0.36756159
404,1992,97,0.41252229,0.37483756,0.38790407
404,1992,98,0.43341861,0.39616469,0.40641492
404,1992,99,0.46013295,0.42472561,0.43364731
404,1992,100,0.51514358,0.48553895,0.4918986
404,1993,0,0.08023906,0.06736522,0.07382944
404,1993,1,0.01789063,0.01670756,0.01730048
404,1993,2,0.01109234,0.01021416,0.01065398
404,1993,3,0.00751981,0.00684385,0.0071822
404,1993,4,0.0052327,0.00472586,0.00497948
404,1993,5,0.00388803,0.0035049,0.00369661
404,1993,6,0.00319742,0.00285656,0.00302711
404,1993,7,0.00270822,0.00242247,0.00256544
404,1993,8,0.00236432,0.00212041,0.00224244
404,1993,9,0.00213446,0.001932,0.00203332
404,1993,10,0.00199267,0.00182979,0.00191133
404,1993,11,0.00191575,0.00178365,0.00184979
404,1993,12,0.00192947,0.00181003,0.00186983
404,1993,13,0.00200355,0.0018906,0.00194715
404,1993,14,0.00214772,0.00203151,0.00208969
404,1993,15,0.00234274,0.00222014,0.00228151
404,1993,16,0.00260449,0.00243319,0.00251895
404,1993,17,0.00292455,0.00265375,0.00278931
404,1993,18,0.00324887,0.00290328,0.00307625
404,1993,19,0.00358588,0.00313601,0.00336114
404,1993,20,0.003932,0.00338685,0.00365965
404,1993,21,0.00424554,0.00361539,0.00393064
404,1993,22,0.00452338,0.00387581,0.00419963
404,1993,23,0.00474668,0.00412508,0.00443578
404,1993,24,0.00494129,0.00437618,0.00465852
404,1993,25,0.00511619,0.00463409,0.00487487
404,1993,26,0.00528152,0.00488177,0.00508136
404,1993,27,0.00546822,0.00511812,0.00529287
404,1993,28,0.00567231,0.00535529,0.00551346
404,1993,29,0.00587909,0.00556078,0.00571952
404,1993,30,0.00617138,0.00582111,0.00599571
404,1993,31,0.00636887,0.00598359,0.00617558
404,1993,32,0.00672293,0.00627476,0.006498
404,1993,33,0.00703489,0.00652279,0.00677774
404,1993,34,0.00737137,0.00679781,0.00708321
404,1993,35,0.00777689,0.00709504,0.00743411
404,1993,36,0.00814079,0.00737358,0.00775477
404,1993,37,0.00851742,0.00763715,0.00807408
404,1993,38,0.00893768,0.00796756,0.00844847
404,1993,39,0.00931422,0.00821957,0.00876139
404,1993,40,0.00983949,0.00857734,0.00920113
404,1993,41,0.01012312,0.00873955,0.00942221
404,1993,42,0.01069479,0.00910553,0.00988819
404,1993,43,0.01108578,0.00932161,0.01022681
404,1993,44,0.01160739,0.00962021,0.01067318
404,1993,45,0.01222892,0.00998909,0.01116558
404,1993,46,0.01273194,0.0103228,0.01156404
404,1993,47,0.01339724,0.01072708,0.01206449
404,1993,48,0.01420274,0.01130283,0.01271353
404,1993,49,0.0149848,0.01186424,0.01333816
404,1993,50,0.01603413,0.01265671,0.01420206
404,1993,51,0.0166744,0.01313319,0.01469747
404,1993,52,0.01778129,0.0139925,0.0156107
404,1993,53,0.01863093,0.01463379,0.01629602
404,1993,54,0.0196178,0.01542475,0.01713674
404,1993,55,0.0206312,0.01622399,0.0180082
404,1993,56,0.02174454,0.0171462,0.0190099
404,1993,57,0.02294129,0.01809984,0.02007265
404,1993,58,0.02455102,0.01942886,0.0215301
404,1993,59,0.02622445,0.02079492,0.02303764
404,1993,60,0.02860212,0.02278624,0.02520923
404,1993,61,0.030278,0.02417234,0.02674746
404,1993,62,0.03296737,0.02648151,0.02924802
404,1993,63,0.03542623,0.02865892,0.0315696
404,1993,64,0.0381091,0.03109713,0.03414193
404,1993,65,0.04107758,0.03386099,0.03704028
404,1993,66,0.04331699,0.03584081,0.03919812
404,1993,67,0.04612365,0.03827326,0.04185196
404,1993,68,0.04932647,0.04115931,0.04490306
404,1993,69,0.05260819,0.04398947,0.04793889
404,1993,70,0.05732385,0.04830685,0.05244116
404,1993,71,0.06053353,0.05089617,0.05534108
404,1993,72,0.06608042,0.05570907,0.06051785
404,1993,73,0.07090627,0.05974319,0.06492488
404,1993,74,0.0763905,0.06437869,0.06996876
404,1993,75,0.08236539,0.06945595,0.07550254
404,1993,76,0.08841428,0.07423498,0.08092772
404,1993,77,0.0948486,0.07929356,0.08666591
404,1993,78,0.10289387,0.08598116,0.09398731
404,1993,79,0.11027439,0.09155569,0.10038033
404,1993,80,0.11982442,0.09957428,0.10905122
404,1993,81,0.12844752,0.10625944,0.11654406
404,1993,82,0.14195099,0.11879532,0.12945077
404,1993,83,0.1543688,0.12993833,0.14110906
404,1993,84,0.16890247,0.14309528,0.15479335
404,1993,85,0.18205501,0.15559841,0.1675293
404,1993,86,0.19727678,0.16919331,0.18186969
404,1993,87,0.21233938,0.18261583,0.19598809
404,1993,88,0.2288491,0.19783712,0.21158049
404,1993,89,0.24501749,0.21230876,0.22651611
404,1993,90,0.26488738,0.23276599,0.24645028
404,1993,91,0.28004458,0.24498199,0.25956341
404,1993,92,0.30202456,0.26644642,0.28081882
404,1993,93,0.32249644,0.28580562,0.30017101
404,1993,94,0.34450193,0.30719889,0.32129186
404,1993,95,0.36835978,0.3306573,0.34446079
404,1993,96,0.39043548,0.35236078,0.36594082
404,1993,97,0.41196438,0.37366812,0.38654735
404,1993,98,0.43308525,0.39486998,0.40582031
404,1993,99,0.46020916,0.42314402,0.42933636
404,1993,100,0.51574457,0.48367894,0.49023895
404,1994,0,0.08076613,0.06771326,0.07426777
404,1994,1,0.01806806,0.01682938,0.01745025
404,1994,2,0.01122774,0.01030926,0.01076933
404,1994,3,0.00761022,0.00689311,0.00725212
404,1994,4,0.00529841,0.00475415,0.00502649
404,1994,5,0.00393375,0.00352248,0.00372823
404,1994,6,0.00323732,0.00287697,0.00305725
404,1994,7,0.00274456,0.00245078,0.00259776
404,1994,8,0.00239665,0.00215307,0.00227492
404,1994,9,0.00216362,0.00196974,0.00206673
404,1994,10,0.00202141,0.00187053,0.00194603
404,1994,11,0.00194587,0.00182592,0.00188596
404,1994,12,0.00196087,0.00185867,0.00190983
404,1994,13,0.00203656,0.0019508,0.00199373
404,1994,14,0.00218412,0.00210633,0.00214527
404,1994,15,0.00238427,0.00231554,0.00234995
404,1994,16,0.00265009,0.00254448,0.00259735
404,1994,17,0.00297861,0.0027902,0.00288453
404,1994,18,0.00331136,0.00306836,0.00319001
404,1994,19,0.00365588,0.00332984,0.00349302
404,1994,20,0.00401188,0.00361413,0.00381317
404,1994,21,0.00433563,0.00386879,0.00410238
404,1994,22,0.00462544,0.00416834,0.00439699
404,1994,23,0.00486102,0.00445589,0.00465846
404,1994,24,0.00506721,0.00474568,0.00490637
404,1994,25,0.00525454,0.00504612,0.00515025
404,1994,26,0.00543001,0.00533624,0.00538307
404,1994,27,0.00562891,0.00561263,0.00562076
404,1994,28,0.0058443,0.00588203,0.0058632
404,1994,29,0.00606254,0.00612499,0.00609383
404,1994,30,0.00636937,0.00641358,0.00639153
404,1994,31,0.00657728,0.00660311,0.00659024
404,1994,32,0.00694423,0.00692616,0.00693517
404,1994,33,0.00726837,0.00720241,0.00723526
404,1994,34,0.00761828,0.0075088,0.00756329
404,1994,35,0.0080374,0.00784253,0.00793947
404,1994,36,0.00841304,0.00814493,0.00827821
404,1994,37,0.00880115,0.00843299,0.00861584
404,1994,38,0.00923059,0.00878072,0.00900391
404,1994,39,0.0096159,0.0090497,0.00933021
404,1994,40,0.01015173,0.00941796,0.00978091
404,1994,41,0.01043923,0.00959669,0.01001277
404,1994,42,0.01101705,0.00995878,0.01048047
404,1994,43,0.01141332,0.01018771,0.01079066
404,1994,44,0.01194106,0.01049853,0.01123804
404,1994,45,0.01256927,0.01088229,0.01177544
404,1994,46,0.01307719,0.01123336,0.01220088
404,1994,47,0.01374822,0.01165603,0.01273266
404,1994,48,0.01456118,0.01225016,0.01340596
404,1994,49,0.01534871,0.01283589,0.01405614
404,1994,50,0.01640756,0.01364188,0.01494551
404,1994,51,0.01704929,0.01414553,0.01547106
404,1994,52,0.01815896,0.01500991,0.01639734
404,1994,53,0.01900829,0.01566989,0.01709162
404,1994,54,0.01999581,0.01647646,0.01793545
404,1994,55,0.02101391,0.01730112,0.01881205
404,1994,56,0.02212448,0.01824336,0.01980927
404,1994,57,0.02332493,0.01922723,0.02088228
404,1994,58,0.02494,0.02057627,0.02234814
404,1994,59,0.02662501,0.02198064,0.02387895
404,1994,60,0.02902207,0.02397889,0.02605414
404,1994,61,0.03070967,0.02543851,0.02762595
404,1994,62,0.03341096,0.02776912,0.03013902
404,1994,63,0.03588152,0.03000538,0.03250142
404,1994,64,0.03857708,0.03250476,0.03510546
404,1994,65,0.04155533,0.0353344,0.03802411
404,1994,66,0.04376751,0.0372957,0.04013449
404,1994,67,0.04653336,0.03968016,0.04274409
404,1994,68,0.04969298,0.04249737,0.04576264
404,1994,69,0.05293234,0.04528162,0.04877204
404,1994,70,0.05759895,0.04945856,0.05317025
404,1994,71,0.06076038,0.05201516,0.05600371
404,1994,72,0.06623802,0.05667575,0.06106125
404,1994,73,0.07099792,0.06059371,0.06538864
404,1994,74,0.07640538,0.06507935,0.07030266
404,1994,75,0.08229642,0.06997805,0.07567089
404,1994,76,0.08825553,0.07457327,0.08093348
404,1994,77,0.09459283,0.07941518,0.08652015
404,1994,78,0.10252214,0.08582765,0.09366871
404,1994,79,0.10978776,0.09111805,0.09986811
404,1994,80,0.11920082,0.09880258,0.10831372
404,1994,81,0.12780626,0.10546499,0.11579466
404,1994,82,0.14124362,0.11793912,0.12860024
404,1994,83,0.15361481,0.12903703,0.1401892
404,1994,84,0.16808564,0.1421367,0.15382426
404,1994,85,0.18120091,0.15459143,0.16646176
404,1994,86,0.19638253,0.16815571,0.18067058
404,1994,87,0.21140787,0.18152836,0.19476952
404,1994,88,0.22786782,0.19669503,0.21044201
404,1994,89,0.2440122,0.21113657,0.22539243
404,1994,90,0.26381882,0.23151474,0.24521878
404,1994,91,0.27899219,0.2437108,0.25834763
404,1994,92,0.30091874,0.26511246,0.27954335
404,1994,93,0.32133264,0.28441904,0.29879226
404,1994,94,0.34321889,0.30573574,0.31973667
404,1994,95,0.36685942,0.32909482,0.34244095
404,1994,96,0.38873142,0.35067853,0.36333482
404,1994,97,0.41001364,0.37182986,0.38336747
404,1994,98,0.43063312,0.39247476,0.40250932
404,1994,99,0.45684281,0.41957894,0.43129584
404,1994,100,0.51149079,0.47887665,0.48691224
404,1995,0,0.08078305,0.06764031,0.07424012
404,1995,1,0.01807716,0.016802,0.01744118
404,1995,2,0.01123229,0.01031019,0.01077212
404,1995,3,0.00761334,0.00688303,0.00724869
404,1995,4,0.00530044,0.00474269,0.00502183
404,1995,5,0.0039354,0.00351079,0.00372321
404,1995,6,0.00323854,0.00287051,0.00305459
404,1995,7,0.00274543,0.00245261,0.00259907
404,1995,8,0.00239733,0.00215918,0.00227831
404,1995,9,0.00216419,0.00197999,0.00207213
404,1995,10,0.00202184,0.00188288,0.00195239
404,1995,11,0.00194611,0.00183943,0.00189281
404,1995,12,0.00196103,0.00187642,0.00191877
404,1995,13,0.00203668,0.00197604,0.0020064
404,1995,14,0.00218421,0.00214028,0.00216227
404,1995,15,0.00238431,0.00236256,0.00237345
404,1995,16,0.00265014,0.00260108,0.00262564
404,1995,17,0.00297853,0.00286368,0.00292118
404,1995,18,0.00331119,0.00316017,0.00323577
404,1995,19,0.00365575,0.00344133,0.00354867
404,1995,20,0.00401173,0.00374873,0.00388035
404,1995,21,0.00433535,0.00402105,0.00417832
404,1995,22,0.00462485,0.00434794,0.00448649
404,1995,23,0.00486003,0.0046631,0.0047616
404,1995,24,0.0050658,0.00498106,0.00502343
404,1995,25,0.00525265,0.00531195,0.00528231
404,1995,26,0.00542771,0.00563343,0.00553065
404,1995,27,0.00562612,0.00594004,0.00578324
404,1995,28,0.00584103,0.00623327,0.0060374
404,1995,29,0.00605875,0.00650438,0.00628192
404,1995,30,0.00636498,0.00681365,0.00658976
404,1995,31,0.0065724,0.00702327,0.00679841
404,1995,32,0.00693884,0.00737017,0.00715516
404,1995,33,0.00726247,0.00766746,0.00746567
404,1995,34,0.00761181,0.00799737,0.00780535
404,1995,35,0.00803038,0.008359,0.00819544
404,1995,36,0.00840553,0.00867904,0.00854299
404,1995,37,0.0087931,0.00898531,0.00888977
404,1995,38,0.00922211,0.0093455,0.00928423
404,1995,39,0.00960699,0.00962671,0.00961693
404,1995,40,0.01014232,0.01000267,0.01007184
404,1995,41,0.01042954,0.01019342,0.01031016
404,1995,42,0.01100704,0.01055255,0.01077688
404,1995,43,0.01140296,0.01079152,0.01109275
404,1995,44,0.01193035,0.01111177,0.01151419
404,1995,45,0.01255818,0.01150743,0.01204572
404,1995,46,0.01306577,0.01187114,0.01250319
404,1995,47,0.01373646,0.01230769,0.01305681
404,1995,48,0.01454904,0.01291484,0.01375495
404,1995,49,0.01533624,0.013517,0.01442576
404,1995,50,0.01639461,0.01433194,0.01533218
404,1995,51,0.01703615,0.01485311,0.01588043
404,1995,52,0.01814563,0.01572036,0.01682543
404,1995,53,0.01899481,0.01639266,0.01753675
404,1995,54,0.01998218,0.01720955,0.01838763
404,1995,55,0.02099995,0.01805158,0.01927084
404,1995,56,0.02211048,0.01900744,0.02026693
404,1995,57,0.02331062,0.0200116,0.02133901
404,1995,58,0.02492537,0.02137302,0.02280374
404,1995,59,0.02660986,0.0228011,0.02434307
404,1995,60,0.02900605,0.02480336,0.02651581
404,1995,61,0.0306931,0.02631107,0.02810842
404,1995,62,0.03339386,0.0286549,0.03061486
404,1995,63,0.03586392,0.0309287,0.03299455
404,1995,64,0.03855897,0.03346767,0.03562265
404,1995,65,0.0415368,0.03634005,0.03855773
404,1995,66,0.04373596,0.03828016,0.04063037
404,1995,67,0.04648749,0.0406243,0.04318634
404,1995,68,0.04963047,0.0433864,0.046167
404,1995,69,0.05285104,0.04612746,0.049166
404,1995,70,0.05749091,0.05019953,0.05351153
404,1995,71,0.06063052,0.05272122,0.05631071
404,1995,72,0.06607353,0.05726371,0.06126138
404,1995,73,0.07079944,0.06108498,0.06551569
404,1995,74,0.0761665,0.06545074,0.07035968
404,1995,75,0.08201065,0.07020702,0.07561504
404,1995,76,0.08792436,0.07465958,0.08074567
404,1995,77,0.09420959,0.07933425,0.08619388
404,1995,78,0.10207727,0.08554242,0.0932146
404,1995,79,0.10928649,0.09062545,0.09930467
404,1995,80,0.11862639,0.09807219,0.10760126
404,1995,81,0.12722143,0.10471798,0.11508596
404,1995,82,0.14060062,0.11713708,0.12784678
404,1995,83,0.15293393,0.12819759,0.13935917
404,1995,84,0.1673528,0.14124988,0.15292077
404,1995,85,0.18044336,0.15366781,0.16554073
404,1995,86,0.19559908,0.16721427,0.17966758
404,1995,87,0.21060297,0.18055121,0.19363687
404,1995,88,0.22702984,0.195678,0.20930768
404,1995,89,0.24316846,0.21010529,0.22439011
404,1995,90,0.26293446,0.23042365,0.2442148
404,1995,91,0.2781528,0.24262338,0.25733455
404,1995,92,0.30006421,0.2639925,0.27854561
404,1995,93,0.32048877,0.28328877,0.29780033
404,1995,94,0.34237521,0.30459189,0.31875341
404,1995,95,0.36596967,0.32794117,0.34145946
404,1995,96,0.38786133,0.34952708,0.36209143
404,1995,97,0.40917346,0.37068277,0.38189692
404,1995,98,0.429863,0.3914117,0.4000459
404,1995,99,0.45619678,0.41877922,0.422878
404,1995,100,0.51106266,0.47847463,0.48864883
404,1996,0,0.08022561,0.06708593,0.07368262
404,1996,1,0.01785756,0.01657623,0.01721845
404,1996,2,0.01110447,0.01019415,0.0106502
404,1996,3,0.00752946,0.00679065,0.00716061
404,1996,4,0.00524596,0.00467386,0.00496022
404,1996,5,0.00389578,0.00345594,0.00367601
404,1996,6,0.00320779,0.00283032,0.00301912
404,1996,7,0.00272142,0.00242887,0.00257517
404,1996,8,0.00237737,0.00214475,0.00226109
404,1996,9,0.00214674,0.00197344,0.00206012
404,1996,10,0.00200646,0.00188041,0.00194346
404,1996,11,0.00193278,0.00183913,0.00188598
404,1996,12,0.00194841,0.00188204,0.00191525
404,1996,13,0.00202472,0.00199194,0.00200834
404,1996,14,0.00217333,0.00216773,0.00217053
404,1996,15,0.00237507,0.0024077,0.00239136
404,1996,16,0.00264206,0.00265853,0.00265028
404,1996,17,0.00297201,0.00294407,0.00295806
404,1996,18,0.00330657,0.00326548,0.00328605
404,1996,19,0.0036517,0.00357366,0.00361273
404,1996,20,0.00400837,0.00391304,0.00396077
404,1996,21,0.00433288,0.00420919,0.0042711
404,1996,22,0.00462341,0.00457458,0.00459902
404,1996,23,0.0048598,0.00492901,0.00489438
404,1996,24,0.00506704,0.00528732,0.00517712
404,1996,25,0.00525601,0.00566218,0.00545906
404,1996,26,0.00543291,0.00602964,0.00573131
404,1996,27,0.0056336,0.00638081,0.00600735
404,1996,28,0.00585038,0.00670851,0.00627973
404,1996,29,0.00606981,0.00702206,0.00654637
404,1996,30,0.00637757,0.00736071,0.00686973
404,1996,31,0.0065867,0.00760049,0.00709443
404,1996,32,0.00695459,0.00798179,0.00746932
404,1996,33,0.00728036,0.00830971,0.00779644
404,1996,34,0.00763235,0.00867386,0.00815476
404,1996,35,0.00805311,0.00907685,0.00856688
404,1996,36,0.00843044,0.00942186,0.0089283
404,1996,37,0.00882078,0.00975443,0.00928994
404,1996,38,0.00925168,0.01013077,0.00969378
404,1996,39,0.00963878,0.01042934,0.01003677
404,1996,40,0.010176,0.01081357,0.01049736
404,1996,41,0.01046549,0.01102319,0.01074702
404,1996,42,0.01104411,0.01137382,0.01121084
404,1996,43,0.0114428,0.01162785,0.01153654
404,1996,44,0.01197243,0.01196083,0.01196655
404,1996,45,0.01260269,0.01237245,0.01248556
404,1996,46,0.01311327,0.01275383,0.01293788
404,1996,47,0.0137863,0.01320935,0.01351447
404,1996,48,0.01460077,0.0138316,0.01423464
404,1996,49,0.01539008,0.01445473,0.01493519
404,1996,50,0.01645048,0.01527584,0.01586199
404,1996,51,0.01709428,0.01582099,0.01643764
404,1996,52,0.0182044,0.01668486,0.01739883
404,1996,53,0.01905566,0.01737136,0.0181374
404,1996,54,0.02004494,0.01819794,0.01900832
404,1996,55,0.02106604,0.01906086,0.01991088
404,1996,56,0.02217807,0.02003096,0.02091663
404,1996,57,0.02338132,0.02105964,0.02199945
404,1996,58,0.02499765,0.02242971,0.02346006
404,1996,59,0.02668483,0.023884,0.02500877
404,1996,60,0.02908395,0.02587674,0.02717125
404,1996,61,0.03077448,0.02744908,0.02879983
404,1996,62,0.03347604,0.02979636,0.03130078
404,1996,63,0.03594756,0.0321124,0.03369332
404,1996,64,0.03864423,0.03469528,0.03634278
404,1996,65,0.04162305,0.03761455,0.03930556
404,1996,66,0.04380687,0.03953285,0.04135056
404,1996,67,0.04653905,0.04182734,0.04384978
404,1996,68,0.04965984,0.04451915,0.04675708
404,1996,69,0.05285725,0.04721317,0.04971676
404,1996,70,0.05746305,0.0511456,0.05398875
404,1996,71,0.06057828,0.05364303,0.05677925
404,1996,72,0.06597691,0.05803795,0.06162332
404,1996,73,0.07066182,0.06175113,0.06577271
404,1996,74,0.0759801,0.06597949,0.07051363
404,1996,75,0.0817693,0.07057237,0.07566828
404,1996,76,0.08762997,0.07486519,0.08067107
404,1996,77,0.09385635,0.07935264,0.08595293
404,1996,78,0.1016555,0.08532677,0.09278837
404,1996,79,0.10880299,0.09017677,0.09873197
404,1996,80,0.1180651,0.09735267,0.10687739
404,1996,81,0.12665124,0.10398276,0.1143613
404,1996,82,0.13997411,0.11634804,0.12708753
404,1996,83,0.15227149,0.12737236,0.13857476
404,1996,84,0.16664094,0.14037882,0.1520454
404,1996,85,0.17970962,0.15276172,0.16461163
404,1996,86,0.19484275,0.16629225,0.17872967
404,1996,87,0.20982894,0.1795959,0.19260425
404,1996,88,0.22622693,0.19468569,0.20813229
404,1996,89,0.24236455,0.20910216,0.2232293
404,1996,90,0.26209617,0.22936523,0.24315137
404,1996,91,0.27736722,0.24157382,0.25633105
404,1996,92,0.29927391,0.26291681,0.27746696
404,1996,93,0.31972804,0.28221063,0.29674891
404,1996,94,0.34164818,0.30351082,0.31762314
404,1996,95,0.36524507,0.32686482,0.34022867
404,1996,96,0.38721977,0.34847251,0.36074961
404,1996,97,0.40864057,0.36965841,0.37977381
404,1996,98,0.42956965,0.39051541,0.39922395
404,1996,99,0.45634133,0.41821603,0.42742482
404,1996,100,0.51176255,0.47837176,0.48673977
404,1997,0,0.07915453,0.06611314,0.07266053
404,1997,1,0.01744069,0.01619186,0.01681769
404,1997,2,0.01088139,0.0099694,0.01042625
404,1997,3,0.007387,0.00664271,0.00701543
404,1997,4,0.00515941,0.00457901,0.00486955
404,1997,5,0.00383267,0.00338928,0.00361116
404,1997,6,0.00316142,0.00278019,0.00297089
404,1997,7,0.00268855,0.00239229,0.00254044
404,1997,8,0.0023518,0.00211683,0.00223432
404,1997,9,0.00212514,0.00195158,0.00203837
404,1997,10,0.00198909,0.00186176,0.00192544
404,1997,11,0.0019207,0.00182216,0.00187145
404,1997,12,0.00193846,0.00186747,0.00190298
404,1997,13,0.00201735,0.00198141,0.0019994
404,1997,14,0.00217065,0.0021611,0.00216588
404,1997,15,0.00237949,0.00240729,0.00239337
404,1997,16,0.00265193,0.00266152,0.00265672
404,1997,17,0.00299056,0.00295422,0.00297242
404,1997,18,0.00333496,0.0032835,0.00330927
404,1997,19,0.00368719,0.00360015,0.00364373
404,1997,20,0.0040528,0.00394944,0.0040012
404,1997,21,0.00438693,0.0042516,0.00431936
404,1997,22,0.00468758,0.00462885,0.00465825
404,1997,23,0.00493411,0.00499543,0.00496474
404,1997,24,0.00515193,0.00536641,0.00525906
404,1997,25,0.00535349,0.00575551,0.00555433
404,1997,26,0.0055413,0.00613897,0.00583996
